id,user,bio,slug,gender,image,date_of_birth,address,location,linkedin,twitter,personal_website,phone_code,phone_number,industry,position,experiences,interests,education_level,department,availability,awards,certifications,capabilities,opportunities,completion_status,last_login,created_at,updated_at
U3814W,3304,Drop test scene while.,nacb/profile/ybarnett,Male,https://dummyimage.com/1016x411,1979-03-18,"['40.76859410', '72.23637900']","Uzbekistan, Andijan Region",https://www.shelton.biz/,https://larsen.org/,https://www.walsh.info/,998,7158737800,Broadcasting - Radio,Fleet Manager,['Product Management'],"['Cannabis Policy', 'Cannabis Eco-Friendly Practices', 'Cannabis Waste Management', 'Cannabis Vaping', 'Cannabis Advocacy', 'Cannabis Clinical Trials', 'Cannabis Cultivation Techniques', 'Recreational Cannabis', 'Cannabis Trends']",PhD in Anthropology,Workforce Planning,True,"['Excellence in Data Analytics for Business', 'Best Data Analytics Visualization', 'Top Performance in Data Science Collaboration']",[],"Serv032,Pro097,Pro325,Serv310,Serv048","OPR114,OPR006,OPR075,OPR112,OPR091",Completed,2024-02-23 03:30:43,2022-06-28 03:44:06,2024-04-06 14:24:11
U3815E,3467,Civil gun memory every.,nacb/profile/yramos,Male,https://dummyimage.com/824x141,2002-11-28,"['78.00000000', '20.00000000']",Svalbard and Jan Mayen Islands,https://brown-carlson.com/,http://bell.com/,http://www.jenkins-moore.net/,47,3531208717,Beverage Manufacturing,Legislative Analyst,['Risk Management'],"['Cannabis Waste Management', 'Cannabis Waste Management', 'Cannabis International Markets', 'Cannabis Accessories', 'Cannabis Mental Health', 'Cannabis Research and Development', 'Cannabis Consumption Methods', 'Cannabis for Chronic Conditions', 'Cannabis Education', 'Cannabis for Chronic Conditions']",BS in Art,Compliance Management,True,"['Exceptional Contribution to Data Science Research', 'Best Data Science Collaboration']","['Sustainability Specialist', 'Researcher', 'Lean Management Specialist']","Pro271,Pro135,Pro131","OPR046,OPR079",In Progress,2024-02-03 20:04:11,2022-06-14 10:37:26,2022-10-02 06:46:08
U3816A,2082,Much manager ten everybody owner air.,nacb/profile/daltonbradley,Female,https://placekitten.com/27/108,1953-06-11,"['2.36299450', '34.24215970']","Uganda, Napak District",http://www.johnson.com/,http://padilla-miller.com/,http://www.carter.com/,256,4614121762,Leisure and Entertainment,Sustainability Analyst,"['Banking', 'Venture Capital', 'Supply Chain Management']","['Cannabis for Chronic Conditions', 'Cannabis Retail Management', 'Cannabis Supply Chain Innovations']",PhD in Journalism,Internal Communications,False,"['Exceptional Data Science Innovation', 'Innovation in Big Data Solutions']","['Business Consultant', 'Lighting Technician']","Serv078,Serv014,Pro077,Serv100","OPR071,OPR092,OPR023,OPR093",Completed,2024-03-31 17:58:41,2021-01-26 14:53:30,2021-12-26 23:25:27
U3817I,1977,Today reflect town soon body trip.,nacb/profile/lhumphrey,Female,https://dummyimage.com/139x219,1998-05-19,"['25.20484930', '55.27078280']","United Arab Emirates, Dubai",https://gonzalez.net/,http://cervantes.info/,https://www.james.com/,971,9638278665,Economic Programs,General Counsel,"['Innovation', 'Aerospace Engineering']","['Cannabis Industry Certifications', 'Cannabis Policy', 'Cannabis Retail Management', 'Cannabis Industry Events', 'Cannabis Policy']",PhD in Hospitality Management,Internal Communications,False,['Best Data Engineering Practices'],['HVAC Technician'],"Pro265,Pro309,Serv268","OPR104,OPR023",In Progress,2024-03-05 12:42:12,2022-11-10 09:27:42,2024-12-11 03:09:31
U3818R,38,Level special lose week.,nacb/profile/coxalex,Male,https://dummyimage.com/755x625,1964-10-09,"['9.60087470', '41.85014200']","Ethiopia, Dire Dawa",https://gonzalez.com/,http://cobb.org/,https://jackson-harris.com/,251,8212703468,Business Equipment and Supplies,Training Coordinator,"['Geology', 'Sports Management', 'Gerontology']","['Cannabis Compliance', 'Cannabis Accessories', 'Cannabis Market Analysis', 'Cannabis Education Programs', 'Cannabis Supply Chain Innovations', 'Cannabis Edibles', 'Cannabis Dispensary Operations']",PhD in Chemistry,Brand Development,True,['Data Visualization Innovation Recognition'],"['Policy Analyst', 'CISM (Certified Information Security Manager)', 'CISM (Certified Information Security Manager)']",Serv138,"OPR047,OPR032,OPR059",Completed,2024-05-05 03:39:24,2023-10-24 16:06:25,2024-01-01 01:54:59
U3819G,3608,Us company hundred government.,nacb/profile/mgonzalez,Female,https://dummyimage.com/962x358,1989-05-16,"['16.75000000', '-62.20000000']",Montserrat,http://brown.com/,http://moore-wade.org/,http://www.simon.com/,1-664,8413021771,Food and Beverage,Software Engineer,['Music Production'],"['Cannabis Education Programs', 'Cannabis Professional Training', 'Cannabis Customer Experience', 'Cannabis Pain Management', 'Cannabis Cultivation Techniques', 'Cannabis Cultivation Techniques', 'Cannabis Vaping', 'Cannabis Testing and Quality Control', 'Recreational Cannabis']",MS in Management,Executive Management,True,['Excellence in Data Analytics Implementation'],"['HVAC Technician', 'Nutrient Specialist', 'Policy Analyst']",Pro167,OPR119,Completed,2024-01-01 06:28:31,2024-02-25 13:19:00,2024-08-06 09:04:43
U3820E,1226,By truth attention.,nacb/profile/whitelisa,Female,https://picsum.photos/661/734,1966-08-19,"['-16.76442950', '31.07937050']","Zimbabwe, Mashonaland Central Province",https://perkins.net/,http://www.garcia-reynolds.net/,https://evans.com/,263,8485809267,IT Systems Operations and Maintenance,Loss Prevention Specialist,"['E-commerce', 'Earth Science', 'Product Management']","['Medical Cannabis', 'Cannabis Industry Trends']",BS in Philosophy,Legal Research,True,"['Outstanding Achievement in Analytics Tools Innovation', 'Best Use of Data in Strategic Planning', 'Exceptional Contribution to Real-time Data Analytics']",[],"Serv292,Pro043,Pro337","OPR088,OPR002,OPR041",Completed,2024-04-24 02:01:59,2020-12-30 04:01:06,2024-02-19 04:08:44
U3821R,3522,Police group type various.,nacb/profile/yjohnston,Male,https://placekitten.com/1007/134,1944-01-17,"['47.21892850', '9.54173500']","Liechtenstein, Mauren",https://larsen.com/,http://lucas.info/,https://vasquez.com/,423,4820462056,Lodging,Content Marketing Manager,"['Journalism', 'Neuroscience', 'Food Industry']",['Cannabis Sustainability'],PhD in Mathematics,Operational Excellence,True,['Outstanding Achievement in Data Integration'],"['SPHR (Senior Professional in Human Resources)', 'ISO 14001 (Environmental Management)', 'Entrepreneurship Coach']","Serv290,Pro065,Serv226,Pro297,Serv160",OPR048,Completed,2024-03-17 22:44:01,2020-12-01 02:09:51,2021-10-03 08:50:32
U3822C,1007,Late couple officer investment almost only.,nacb/profile/rkelley,Male,https://dummyimage.com/974x394,1960-10-25,"['10.39382180', '47.76375650']","Somalia, Sanaag Region",https://mitchell.net/,https://www.sutton.com/,https://www.jenkins.biz/,252,8406618154,Import and Export,Loss Prevention Officer,"['Gerontology', 'Environmental Science']","['Cannabis Technology', 'Cannabis Industry Events', 'Cannabis Security and Safety', 'Cannabis Branding', 'Cannabis Edibles', 'Cannabis Research and Development', 'Cannabis Industry Certifications']",BS in Engineering,Customer Solutions,True,[],"['Organizational Development Consultant', 'Certified Financial Planner (CFP)']","Serv122,Serv198,Pro327,Serv102,Pro185","OPR052,OPR064,OPR056,OPR028,OPR101",Completed,2024-01-23 17:31:42,2024-02-27 22:36:14,2024-06-08 23:01:32
U3823K,3114,Call serious stage address determine teach.,nacb/profile/brittneypatterson,Male,https://placekitten.com/535/728,1949-11-24,"['-13.30000000', '-176.20000000']",Wallis and Futuna Islands,http://lee-goodman.com/,https://www.dixon-joseph.biz/,https://www.powell-johnson.biz/,681,1806844825,Advertising Services,Fleet Manager,"['Research', 'Human Rights']","['Cannabis Soil and Nutrients', 'Cannabis Workshops', 'Cannabis Startups', 'Cannabis Eco-Friendly Practices', 'Cannabis Branding', 'Cannabis Conferences', 'Cannabis Business Development']",BS in English Literature,Strategic Communications,True,"['Best Use of Data in Predictive Modeling', 'Top Achievement in Statistical Analysis', 'Best Data Governance Strategy']",['Marketing Professional'],"Serv374,Pro347,Pro285,Serv280,Serv124","OPR030,OPR048,OPR049",Not Started,2024-06-26 07:49:26,2020-01-02 19:01:36,2022-07-09 17:15:10
U3824P,2077,Save speech school other.,nacb/profile/huntercasey,Male,https://dummyimage.com/318x591,1975-09-10,"['54.25000000', '-4.50000000']",Man (Isle of),http://www.nichols.com/,http://hernandez.com/,http://mendoza-mann.info/,44-1624,2753478393,Advertising Agencies,Bookkeeper,"['Mathematics', 'Product Management']","['Cannabis Security and Safety', 'Cannabis Vaping', 'Cannabis Eco-Friendly Practices', 'Cannabis Waste Management', 'Cannabis Cultivation']",MS in Hospitality Management,Talent Management,False,"['Top Achievement in Machine Learning Techniques', 'Micro-Level Analysis Excellence']","['Lean Management Specialist', 'Public Relations Specialist']",Serv296,OPR050,Completed,2024-01-24 10:31:28,2022-09-13 05:38:40,2024-08-30 05:17:43
U3825Y,3149,Agree set lay base move personal half father.,nacb/profile/kcoleman,Male,https://picsum.photos/1/840,1947-07-08,"['-4.26335970', '15.24288530']","Congo, Brazzaville",http://villegas.com/,http://www.warren-joseph.com/,https://lewis.com/,242,8256344192,Hospitality,Chief Financial Officer (CFO),"['Instructional Design', 'Automotive Design']","['Cannabis Pest Management', 'Cannabis Pain Management', 'Cannabis Vaping', 'Cannabis Industry Trends', 'Cannabis Professional Training', 'Medical Cannabis', 'Cannabis Taxation', 'Cannabis Education Programs']",PhD in Linguistics,Advertising,True,[],['Certified Logistics Associate (CLA)'],Pro031,OPR053,Completed,2024-04-25 09:57:11,2021-04-12 07:31:59,2023-05-28 15:12:30
U3826V,3037,Feeling imagine more before.,nacb/profile/valenciaphyllis,Male,https://placekitten.com/571/888,1982-09-02,"['4.61440630', '31.26263660']","South Sudan, Central Equatoria",https://www.singleton-roth.com/,https://www.miller.com/,https://giles.info/,211,5001628344,Education Administration Programs,Franchise Support Specialist,"['Theater Arts', 'Demography', 'Cloud Computing']","['Cannabis Innovations', 'Cannabis Eco-Friendly Practices', 'Cannabis Retail Management', 'Cannabis Branding', 'Cannabis Marketing']",PhD in Linguistics,Brand Management,True,['Innovation in Data Strategy'],[],"Pro363,Pro071","OPR066,OPR118,OPR070,OPR081",Completed,2024-03-02 13:19:22,2022-01-27 17:41:10,2023-03-04 09:28:29
U3827P,1041,Apply something final people without.,nacb/profile/johnsonanthony,Male,https://placekitten.com/438/13,1966-02-28,"['13.25043250', '-87.14228950']","Honduras, Choluteca Department",https://peterson.com/,http://www.wilson-wilson.biz/,https://www.ferguson.com/,504,9107370863,Hydroelectric Power Generation,Logistics Coordinator,['Political Science'],"['Cannabis Cultivation Equipment', 'Cannabis Packaging', 'Cannabis Education Programs', 'Cannabis Research', 'Cannabis Supply Chain Management', 'Cannabis Regulatory Compliance', 'Cannabis Customer Experience', 'Cannabis Testing and Quality Control', 'Cannabis Education Programs', 'Cannabis Research and Development']",MS in Astronomy,Community Relations,False,['Top Performance in Data Science Algorithms'],"['CPA (Certified Public Accountant)', 'Sustainability Specialist', 'Harm Reduction Specialist']","Pro071,Serv336,Pro331,Serv180","OPR022,OPR069,OPR098",Not Started,2024-04-23 16:05:39,2022-04-07 14:49:41,2024-03-09 01:05:56
U3828Z,3064,Suggest probably training move live energy various.,nacb/profile/angela04,Female,https://dummyimage.com/686x35,1967-01-25,"['43.96538890', '109.17734590']","Mongolia, Dornogovi Province",http://hood.com/,https://kirby.com/,https://valencia.com/,976,1434599424,Recreational Vehicles,Regulatory Affairs Specialist,"['Sports Management', 'Anthropology']","['Cannabis Industry Certifications', 'Cannabis Industry Events', 'Cannabis Diversity and Inclusion', 'Cannabis Cultivation Techniques', 'Cannabis Extraction Methods', 'Cannabis Testing and Quality Control', 'Cannabis Intellectual Property', 'Cannabis Industry Certifications']",BS in Marketing,Legal Support,True,"['Excellence in Data Privacy Solutions', 'Outstanding Data-Driven Healthcare Insights']","['Trainer', 'CISA (Certified Information Systems Auditor)']","Serv240,Pro217,Pro245,Pro235,Serv052","OPR007,OPR082,OPR073",Not Started,2024-07-18 18:27:13,2021-05-23 08:43:51,2023-05-30 05:11:03
U3829C,979,Can decade which example administration far.,nacb/profile/micheal89,Female,https://picsum.photos/882/291,1967-09-07,"['0.33019240', '6.73334300']","Sao Tome and Principe, São Tomé Province",http://www.smith-warren.info/,http://www.clark-shepard.info/,https://www.doyle-parker.com/,239,9262508657,Home Improvement Stores,Payroll Specialist,"['Youth Development', 'Oceanography', 'Water Resources']","['Cannabis Cultivation Techniques', 'Cannabis Community Outreach', 'Cannabis Intellectual Property']",BS in Botany,Performance Management,False,[],"['HR Specialist', 'Workforce Development Specialist', 'Certified Ethical Hacker (CEH)']","Serv176,Pro043,Pro347,Pro111","OPR092,OPR061,OPR082",Completed,2024-05-05 00:19:54,2023-07-24 11:02:00,2023-12-09 20:03:40
U3830E,1756,Serious catch measure former new family class southern.,nacb/profile/hrichmond,Female,https://dummyimage.com/783x104,1996-10-18,"['7.47109940', '134.52664660']","Palau, Ngatpang",https://www.howell.com/,https://www.hudson.org/,http://flores.com/,680,7171182232,Individual and Family Services,Sales Associate,['Software Development'],"['Cannabis Branding', 'Cannabis Compliance', 'Cannabis Investment']",PhD in English Literature,Strategy,True,['Innovation in Data Strategy'],[],"Serv010,Serv108,Serv250","OPR001,OPR009,OPR081",In Progress,2024-04-18 12:42:48,2020-10-07 08:17:30,2023-01-28 22:38:32
U3831U,3749,Expert next describe remember action couple thousand yes.,nacb/profile/kelly63,Male,https://dummyimage.com/319x188,2001-11-09,"['3.39554380', '73.51229280']","Maldives, Vaavu Atoll",https://www.gonzalez.com/,https://www.williams-johnson.info/,http://novak.com/,960,6357351571,Food and Beverages,Tax Advisor,['Cybersecurity'],"['Cannabis Startups', 'Cannabis Industry Certifications']",MS in Computer Science,Brand Execution,False,"['Outstanding Data Science Performance Award', 'Exceptional Performance in Cloud Analytics', 'Real-time Analytics Excellence']","['Certified Data Management Professional (CDMP)', 'ISO 27001 (Information Security Management)']",Serv100,"OPR106,OPR003,OPR113,OPR045,OPR044",Completed,2024-02-20 04:46:17,2021-11-08 13:27:37,2022-07-19 03:01:14
U3832G,538,Book mean seek which wait.,nacb/profile/sandersjennifer,Female,https://placekitten.com/333/964,1997-06-12,"['78.00000000', '20.00000000']",Svalbard and Jan Mayen Islands,http://www.navarro.com/,http://www.hall.com/,http://www.best.org/,47,7283830830,Magnetic and Optical Media Manufacturing,Post-Harvest Technician,"['Electrical Engineering', 'Advertising', 'Astrophysics']","['Cannabis Cultivation Techniques', 'Cannabis Testing and Quality Control', 'Cannabis Intellectual Property', 'Medical Cannabis', 'Cannabis Product Development', 'Cannabis Retail', 'Cannabis Community Outreach']",Associate Degree in Engineering,Research and Development,False,"['Most Innovative Recommendation Engine', 'Best Data Science Implementation Excellence']","['Software Developer', 'Marketing Professional']","Serv016,Serv194,Pro061,Pro109,Pro237","OPR007,OPR002",Not Started,2024-05-31 20:03:11,2020-03-23 13:07:21,2021-07-24 23:15:21
U3833W,3461,Often indeed movie form number seek chance.,nacb/profile/tsanders,Male,https://picsum.photos/926/671,1999-04-28,"['59.72940650', '13.23540240']","Sweden, Värmland County",http://www.moreno.biz/,https://www.rojas-gray.net/,https://weber.org/,46,8020994668,Logistics and Supply Chain,Quality Assurance Manager,"['Sales', 'Aviation', 'Kinesiology']","['Cannabis Distribution Networks', 'Cannabis Distribution Networks', 'Cannabis Branding', 'Cannabis Industry Trends', 'Cannabis Market Analysis', 'Cannabis Branding', 'Cannabis Cultivation', 'Cannabis Social Responsibility', 'Cannabis Edibles', 'Cannabis Sustainability']",MS in Art,Social Media,True,[],"['Hootsuite Social Marketing Certification', 'Certified Ethical Hacker (CEH)', 'Laboratory Technician']","Serv060,Pro343","OPR088,OPR079,OPR077,OPR021,OPR009",Not Started,2024-01-26 08:19:43,2021-03-29 13:14:52,2023-02-21 14:30:13
U3834H,183,Opportunity person material.,nacb/profile/josephnguyen,Male,https://placekitten.com/378/987,1972-11-25,"['12.50000000', '-69.96666666']",Aruba,https://massey-barnes.com/,https://gray-leblanc.com/,https://www.marks-johnson.com/,297,6996343739,Recreational Facilities,Retail Store Manager,['Logistics'],"['Cannabis Pain Management', 'Cannabis Community Outreach', 'Cannabis Research and Development', 'Cannabis Retail Management', 'Cannabis Vaping']",MS in Mathematics,Research and Development,False,"['Top Performance in Data Quality Management', 'Exceptional Performance in Data Analytics Integration']",['Operations Manager'],"Pro233,Pro125,Serv204,Pro183",OPR003,Completed,2024-04-10 10:09:39,2022-12-24 02:14:44,2023-10-01 08:31:05
U3835Y,1299,Career tax all glass.,nacb/profile/gaguirre,Female,https://picsum.photos/504/180,1971-10-21,"['33.60253060', '132.78575830']","Japan, Ehime Prefecture",http://luna.com/,https://www.armstrong.com/,https://freeman.net/,81,1198879839,Investment Management,Regulatory Consultant,"['Mechanical Engineering', 'Retail']","['Cannabis Packaging', 'Cannabis Taxation', 'Cannabis Pain Management']",BS in Journalism,Technical Consulting,True,['Exceptional Data Science Solutions Award'],"['Harm Reduction Specialist', 'Certified Internal Auditor (CIA)', 'SHRM-SCP (SHRM Senior Certified Professional)']","Serv252,Serv042,Pro227","OPR049,OPR058,OPR070,OPR068",Not Started,2024-07-12 13:51:35,2024-12-01 04:57:54,2024-12-16 22:44:15
U3836E,3383,Room thousand hotel risk speech two clear.,nacb/profile/jeffrey72,Female,https://picsum.photos/117/339,2003-04-21,"['41.05100370', '71.09731700']","Uzbekistan, Namangan Region",http://www.moore.com/,http://www.copeland-chang.com/,http://www.allison.com/,998,5009911113,Import and Export,Retail Trainer,['Education Technology'],"['Cannabis Strains', 'Cannabis Extraction Methods', 'Cannabis Concentrates', 'Cannabis Industry Events', 'Cannabis Product Development', 'Cannabis Startups', 'Cannabis Trends']",PhD in Culinary Arts,Talent Acquisition,False,[],['Certified Ethical Hacker (CEH)'],"Serv076,Pro217,Serv126",OPR092,Completed,2024-02-08 23:00:52,2022-06-28 17:53:24,2024-05-08 01:32:26
U3837M,2840,Along world minute we benefit.,nacb/profile/beanjohn,Female,https://dummyimage.com/812x586,1976-10-17,"['55.45724030', '21.08390050']","Lithuania, Neringa Municipality",http://www.leon.org/,http://pacheco.com/,https://villarreal.com/,370,9843045696,Hospitals and Healthcare,Payroll Specialist,['Sports Management'],"['Recreational Cannabis', 'Cannabis International Markets']",MS in Chemistry,Quality Control,True,"['Best Data Science Tools Innovation Award', 'Top Data Science Innovation', 'Exceptional Contribution to Data Science Models']",[],"Serv044,Pro061,Serv334","OPR114,OPR100,OPR057,OPR008",Completed,2024-01-05 15:09:43,2022-10-03 21:38:58,2024-07-22 10:23:19
U3838V,1355,Her provide ahead blue however show.,nacb/profile/brian12,Male,https://dummyimage.com/483x304,2001-09-18,"['12.11666700', '-68.93333300']",Curaçao,https://www.fitzgerald.com/,http://warner-mccarty.com/,http://rose.com/,599,1091716198,Food Distribution,Security Manager,['User Experience (UX)'],"['Recreational Cannabis', 'Cannabis Conferences']",MS in Geology,Business Development,True,['Best Data Science Implementation Excellence'],"['CISSP (Certified Information Systems Security Professional)', 'Pest Management Specialist', 'Inventory Manager']","Serv278,Pro253,Serv004,Pro077,Serv104","OPR007,OPR076,OPR053,OPR051,OPR015",Completed,2024-01-19 01:39:21,2024-01-04 10:41:02,2024-11-26 13:58:27
U3839B,3577,Surface garden total born specific impact view.,nacb/profile/peter97,Female,https://placekitten.com/623/750,2003-04-21,"['42.89139090', '20.86599950']","Kosovo, Kosovska Mitrovica District",http://www.villanueva-frazier.com/,http://hatfield-williams.com/,https://www.rodriguez.com/,383,1747791741,Accessible Hardware Manufacturing,Advisory Board Member,"['Insurance', 'Microbiology', 'Human Rights']",['Cannabis Emerging Markets'],BS in History,Technical Support Services,False,"['Data Visualization Excellence', 'Innovation in Data Security Measures']",['Water Management Specialist'],"Serv264,Pro279","OPR069,OPR100,OPR059,OPR063,OPR075",In Progress,2024-03-23 21:18:06,2022-12-22 05:59:47,2024-05-04 01:42:48
U3840G,299,Fire common win around great however available.,nacb/profile/ramirezjames,Female,https://picsum.photos/575/472,1974-02-05,"['24.50000000', '-13.00000000']",Western Sahara,http://www.wilson.biz/,https://fuller-cole.com/,http://duran.net/,212,5372394929,Footwear and Leather Goods Repair,Security Manager,"['Labor Relations', 'Space Science']","['Cannabis Pest Management', 'Cannabis Processing', 'Cannabis Intellectual Property', 'Cannabis Eco-Friendly Practices', 'Cannabis Regulations']",High School Dropout,Operational Excellence,True,"['Best Asset Performance Analytics Recognition', 'Best Use of Data in Customer Insights', 'Top Performance in Data Analytics Collaboration']","['Budtender', 'AWS Certified Solutions Architect']",Serv198,OPR069,Completed,2024-05-29 06:50:55,2022-09-07 07:17:30,2022-10-09 23:57:16
U3841U,3173,Half your research later year exactly price.,nacb/profile/charlescarlson,Male,https://placekitten.com/10/350,2002-06-15,"['32.26615340', '-64.80811980']","Bermuda, Warwick",https://www.moore-lawson.biz/,https://hull-jackson.com/,http://www.gordon.net/,1-441,9800296602,Screenwriters,Training Manager,"['Consulting', 'Journalism', 'Software Development']",['Cannabis Vaping'],Associate Degree in Computer Science,Product Development,True,"['Best Data Science Tools Innovation Award', 'Best Use of Data in Strategic Decision Making', 'Top Performance in Data Analytics Tools']",['ITIL (Information Technology Infrastructure Library)'],Serv316,"OPR025,OPR062,OPR005,OPR011",Not Started,2024-01-25 03:09:17,2022-11-27 12:26:24,2023-12-17 08:36:24
U3842M,1548,Hour yes across young kid.,nacb/profile/arthurparker,Male,https://dummyimage.com/231x872,1982-04-17,"['36.13333333', '-5.35000000']",Gibraltar,http://www.harris.info/,http://www.long.biz/,https://www.cook.biz/,350,3851229263,Financial Data and Stock Exchanges,Seed Production Specialist,"['Human Rights', 'Molecular Biology', 'Writing']","['Medical Cannabis', 'Cannabis Social Responsibility', 'Cannabis Industry Trends']",MS in Culinary Arts,Market Research,False,"['Top Data Engineering Excellence', 'Best Data Visualization Techniques', 'Top Performance in Data Management Solutions']","['Change Management Specialist', 'Certified Digital Marketing Professional (CDMP)']","Serv306,Pro213,Serv184",OPR025,Completed,2024-02-29 22:53:45,2021-05-22 23:45:15,2024-11-24 13:05:41
U3843S,3083,Measure seem perhaps fly me rule.,nacb/profile/anngarcia,Male,https://placekitten.com/210/850,1983-11-26,"['37.82280000', '128.15550000']","South Korea, Gangwon Province",http://www.robinson-jones.net/,http://www.jordan.com/,https://www.ward.org/,82,8864944910,Pollution and Treatment Controls,Public Policy Manager,"['Risk Management', 'Youth Development']","['Cannabis Education Programs', 'Cannabis Processing', 'Cannabis Sales Strategies', 'Recreational Cannabis', 'Cannabis Accessories', 'Cannabis Cultivation', 'Recreational Cannabis', 'Cannabis Startups']",PhD in Accounting,IT Management,True,[],[],"Serv062,Serv154,Serv122,Pro059,Pro063","OPR066,OPR015,OPR071,OPR019,OPR006",In Progress,2024-02-03 08:22:36,2022-07-14 10:15:49,2024-08-30 17:46:06
U3844K,2561,Hour bit let government turn someone.,nacb/profile/mjackson,Other,https://placekitten.com/473/914,1997-01-07,"['13.83944560', '-83.93208060']","Nicaragua, North Caribbean Coast",http://williams-schmidt.net/,https://www.shields-murphy.info/,http://www.olsen.com/,505,9726638808,Utilities,Production Supervisor,['Wildlife Biology'],"['Medical Cannabis', 'Cannabis Advocacy']",MS in Journalism,Research and Development,True,"['Exceptional Performance in Data Science Projects', 'Organizational-Level Analysis Achievement']",['HVAC Technician'],"Pro353,Pro317,Pro213,Serv032,Pro155","OPR074,OPR043,OPR051,OPR106",Completed,2024-06-24 04:02:14,2020-06-16 20:01:48,2021-01-18 01:59:33
U3845C,291,Series card listen ready official name until.,nacb/profile/davidcobb,Male,https://placekitten.com/1015/534,1971-03-11,"['16.25000000', '-61.58333300']",Guadeloupe,http://munoz-williams.com/,https://ramirez.com/,http://www.johnson-adkins.net/,590,4143507974,IT Systems Operations and Maintenance,Chief Compliance Officer (CCO),['Biotechnology'],"['Cannabis Strains', 'Cannabis Workshops', 'Cannabis Product Development', 'Cannabis Consumer Behavior', 'Cannabis Concentrates', 'Cannabis Vaping', 'Cannabis Distribution Networks', 'Cannabis for Chronic Conditions', 'Cannabis Professional Training', 'Cannabis Investment']",BS in Political Science,Brand Strategy,True,"['Excellence in Data Analytics for Business', 'Best Data Science Strategy Implementation', 'Innovation in Big Data Solutions']",[],"Serv236,Pro311,Serv300,Pro327,Pro137","OPR021,OPR110,OPR083,OPR111,OPR054",Completed,2024-07-12 15:56:47,2020-04-13 17:59:42,2023-09-09 20:27:29
U3846N,2882,Likely skill against.,nacb/profile/maria55,Male,https://picsum.photos/333/543,1957-09-24,"['2.58539300', '-68.52471490']","Colombia, Guainía",http://www.sweeney.org/,https://knapp.net/,http://www.williams.com/,57,4197981170,Staffing and Recruiting,Digital Marketing Specialist,"['Software Development', 'Oceanography']","['Cannabis Consumption Methods', 'Cannabis International Markets', 'Cannabis Pest Management', 'Cannabis Education Programs', 'Cannabis Supply Chain Management', 'Cannabis Advocacy', 'Cannabis Customer Experience', 'Cannabis Education Programs', 'Cannabis Marketing']",MS in Accounting,Project Management,False,"['Top Performance in Data Analytics Tools', 'Predictive Analytics Excellence', 'Revealed Preferences Understanding Excellence']",['Workforce Development Specialist'],Serv152,"OPR022,OPR113",Completed,2024-04-06 19:29:00,2022-01-22 23:12:11,2022-11-13 17:24:08
U3847G,475,Very garden few child thank.,nacb/profile/romeromarissa,Female,https://picsum.photos/390/167,1948-04-04,"['15.86567830', '104.62577740']","Thailand, Amnat Charoen",http://woods-escobar.biz/,https://moore.com/,http://spence.com/,66,6839502020,Screenwriters,Training and Development Manager,['Materials Science'],"['Cannabis Education Programs', 'Cannabis Supply Chain Innovations', 'Cannabis Consumer Behavior']",PhD in Astronomy,Financial Planning and Analysis,False,"['Outstanding Achievement in Data Analytics Techniques', 'Top Achievement in Machine Learning Techniques', 'Industry Impact for Analytics Capabilities']",['Brand Manager'],"Pro057,Serv070,Serv114,Pro339,Pro277",OPR012,Not Started,2024-07-24 12:53:43,2020-08-14 01:25:28,2024-10-06 14:15:30
U3848C,1178,Part game board certainly behind.,nacb/profile/hharris,Female,https://placekitten.com/486/584,1946-06-20,"['23.61925980', '-75.96954650']","The Bahamas, Exuma",http://www.collins.com/,https://www.mckay-pugh.com/,https://www.kelly.com/,1-242,7085663387,Wireless,Cashier,"['Mathematics', 'Industrial Engineering', 'Technical Writing']","['Cannabis Regulations', 'Cannabis Professional Training', 'Cannabis Drug Interactions']",PhD in Culinary Arts,Corporate Communications,True,"['Revealed Preferences Understanding Excellence', 'Best Data Privacy Solutions Implementation']",['Retail Specialist'],"Pro153,Pro111,Serv170",OPR089,In Progress,2024-05-17 11:06:11,2021-07-02 01:47:06,2022-07-09 20:11:26
U3849G,305,Similar personal message final rich enter.,nacb/profile/youngrussell,Female,https://picsum.photos/876/553,1964-03-11,"['-74.65000000', '4.48000000']",Antarctica,http://www.taylor-hill.com/,http://jones-wright.com/,https://www.gomez.com/,672,7850247248,Specialty Chemicals,Call Center Supervisor,"['Wildlife Conservation', 'Sports Management']","['Cannabis Drug Interactions', 'Cannabis Social Responsibility', 'Cannabis Intellectual Property', 'Cannabis Eco-Friendly Practices', 'Cannabis Compliance', 'Cannabis Edibles']",PhD in Culinary Arts,Talent Management,False,[],"['Certified Quality Engineer (CQE)', 'Agile Coach', 'Post-Harvest Technician']","Serv136,Pro317,Pro297,Pro355,Pro147","OPR097,OPR047",In Progress,2024-06-14 08:38:01,2021-11-05 14:01:45,2022-11-04 15:43:30
